run,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
0,0.17388662695884705,0.2551124691963196,8.895562171936035,0.23291997611522675,1.603376030921936,0.01057999674230814
1,0.18066835403442383,0.2698875367641449,8.809419631958008,0.2544800341129303,1.6065720319747925,0.010429994203150272
2,0.10685064643621445,0.26009252667427063,9.377079963684082,0.25036993622779846,1.599727988243103,0.00800999440252781
